id_pedido;id_cliente;id_vendedor;data_pedido;valor_total
5429;48;8;28/08/2024;225.78
5430;27;1;28/01/2024;4450.13
5431;23;5;10/07/2024;859.26
5432;24;10;05/09/2024;4435.79
5433;9;1;29/12/2024;4324.71
5434;35;10;31/07/2024;2285.8
5435;20;6;21/01/2024;2513.74
5436;37;7;03/06/2024;1544.47
5437;42;5;27/01/2024;4984.53
5438;17;1;17/03/2024;3370.32
5439;47;6;01/11/2024;4761.45
5440;31;10;26/02/2024;2103.24
5441;8;5;28/04/2024;4420.93
5442;15;6;13/06/2024;2268.76
5443;31;10;04/03/2024;4340.8
5444;30;7;17/02/2024;698.09
5445;46;7;29/05/2024;3202.43
5446;20;2;06/06/2024;3409.58
5447;39;3;04/06/2024;3298.04
5448;12;6;30/05/2024;2262.79
5449;49;3;12/08/2024;3435.38
5450;17;2;16/09/2024;1235.34
5451;42;4;12/09/2024;2999.45
5452;30;5;01/03/2024;2793.46
5453;29;10;17/12/2024;1625.78
5454;19;9;16/09/2024;3905.38
5455;46;3;16/11/2024;450.32
5456;11;3;10/06/2024;898.63
5457;34;6;14/12/2024;2382.19
5458;50;5;31/01/2024;4464.1
5459;7;6;11/03/2024;2897.04
5460;44;7;02/01/2024;4218.23
5461;34;3;19/02/2024;2611.97
5462;20;5;14/05/2024;3938.01
5463;50;8;25/05/2024;1662.7
5464;38;4;27/06/2024;4084.95
5465;24;10;20/09/2024;2038.35
5466;10;2;06/11/2024;2816.21
5467;32;4;22/07/2024;920.61
5468;15;2;25/10/2024;4606.14
5469;37;3;05/07/2024;3522.22
5470;20;4;30/01/2024;4301.33
5471;3;4;28/02/2024;1078.92
5472;37;10;09/01/2024;385.04
5473;40;9;19/11/2024;1719.19
5474;8;10;15/06/2024;2607.59
5475;40;6;02/12/2024;4021.73
5476;44;9;05/10/2024;2018.75
5477;23;4;09/07/2024;1386.29
5478;40;9;29/08/2024;1894.1
5479;11;9;04/10/2024;3532.86
5480;46;6;02/06/2024;1714.28
5481;8;5;08/06/2024;4896.87
5482;29;3;21/09/2024;916.15
5483;30;5;22/08/2024;3777.83
5484;10;3;11/12/2024;2966.36
5485;39;5;17/07/2024;1203.82
5486;28;5;02/02/2024;3780.39
5487;49;2;29/03/2024;2265.32
5488;36;9;04/04/2024;3427.87
5489;13;7;08/08/2024;3328.17
5490;32;6;09/03/2024;597.68
5491;36;5;20/10/2024;4207.92
5492;37;4;24/08/2024;3423.3
5493;26;8;08/06/2024;3913.9
5494;22;2;15/11/2024;2266.44
5495;4;8;23/11/2024;1015.56
5496;31;1;02/10/2024;1664.76
5497;18;10;16/10/2024;4512.27
5498;38;1;11/02/2024;4693.19
5499;24;3;06/03/2024;2435.24
5500;23;5;21/01/2024;1529.04
5501;22;6;30/11/2024;3665.04
5502;2;4;10/03/2024;3841.67
5503;31;7;17/09/2024;4086.56
5504;11;7;02/09/2024;203.86
5505;28;2;18/11/2024;98.18
5506;46;2;22/08/2024;1817.92
5507;32;2;28/09/2024;804.86
5508;5;2;08/04/2024;4034.66
5509;38;9;24/11/2024;2687.58
5510;10;5;04/02/2024;4135.47
5511;40;8;04/12/2024;925.72
5512;46;5;19/06/2024;3154.75
5513;24;5;19/04/2024;2921.85
5514;35;1;21/10/2024;1734.87
5515;44;6;10/01/2024;2609.55
5516;48;4;20/07/2024;2965.69
5517;23;3;13/09/2024;4452.96
5518;17;6;18/09/2024;325.41
5519;1;2;29/06/2024;4125.7
5520;31;8;06/03/2024;4901.77
5521;31;1;20/10/2024;3672.29
5522;42;9;09/06/2024;3699.87
5523;42;8;07/03/2024;1128.97
5524;34;1;09/04/2024;2639.21
5525;9;10;17/03/2024;3544.4
5526;22;9;04/02/2024;3031.29
5527;13;2;14/02/2024;1956.4
5528;25;3;29/05/2024;4703.59
5529;48;2;08/03/2024;2594.23
5530;18;8;10/09/2024;4850.89
5531;12;2;17/01/2024;2841.18
5532;40;10;17/09/2024;3977.25
5533;17;2;31/07/2024;3723.01
5534;15;1;08/11/2024;3321.08
5535;42;7;12/09/2024;121.58
5536;15;2;03/08/2024;433.27
5537;15;10;16/12/2024;2928.35
5538;39;5;12/10/2024;4563.32
5539;13;5;07/01/2024;3025.65
5540;17;3;17/07/2024;1218.18
5541;32;3;31/03/2024;1635.08
5542;9;3;26/05/2024;3134.64
5543;40;6;29/05/2024;3005.42
5544;20;4;21/02/2024;4780.73
5545;26;3;30/08/2024;2668.97
5546;27;2;06/08/2024;1807.32
5547;21;3;06/01/2024;2648.71
5548;18;4;18/04/2024;3941.86
5549;13;6;16/12/2024;2724.8
5550;16;4;06/03/2024;1663.96
5551;9;8;10/01/2024;1726.17
5552;12;3;20/07/2024;3796.22
5553;44;3;08/10/2024;378.92
5554;38;3;01/08/2024;1410.04
5555;19;8;08/03/2024;807.54
5556;7;4;03/09/2024;4726.14
5557;35;1;19/12/2024;495.97
5558;48;2;22/11/2024;3803.01
5559;18;10;19/02/2024;3170.61
5560;16;2;17/01/2024;3182.38
5561;39;3;11/01/2024;3828.99
5562;4;6;04/11/2024;2032.42
5563;25;8;01/11/2024;2033.68
5564;32;1;03/05/2024;1479.09
5565;40;9;12/08/2024;3008.86
5566;13;1;31/08/2024;4652.54
5567;45;10;13/11/2024;4623.72
5568;17;2;27/11/2024;3529.66
5569;49;3;11/12/2024;4535.62
5570;37;7;29/01/2024;4819.42
5571;6;9;23/12/2024;3985.77
5572;19;3;22/12/2024;2068.77
5573;13;8;31/12/2024;2441.96
5574;26;9;30/12/2024;4659.72
5575;14;10;11/10/2024;3366.54
5576;31;7;28/02/2024;4112.44
5577;4;4;22/05/2024;624.76
5578;39;4;21/11/2024;1009.81
5579;8;4;17/12/2024;1753.34
5580;25;6;26/10/2024;981.79
5581;13;4;13/08/2024;4537.0
5582;32;5;12/06/2024;1123.61
5583;38;9;24/03/2024;2808.06
5584;38;7;08/11/2024;473.0
5585;28;8;26/04/2024;817.06
5586;30;5;15/11/2024;1274.7
5587;3;5;22/07/2024;4915.32
5588;28;7;20/12/2024;3995.47
5589;3;8;20/10/2024;3384.1
5590;45;9;24/05/2024;4585.5
5591;34;2;27/01/2024;4783.23
5592;16;3;17/01/2024;2295.19
5593;22;2;03/03/2024;1672.06
5594;32;10;23/09/2024;1610.81
5595;38;7;04/03/2024;226.86
5596;8;2;08/02/2024;1434.21
5597;8;2;09/05/2024;1807.48
5598;6;2;24/04/2024;232.65
5599;14;4;14/02/2024;4418.89
5600;32;1;03/08/2024;4246.89
5601;35;2;28/03/2024;1294.93
5602;10;3;01/12/2024;4022.67
5603;3;7;25/06/2024;3991.25
5604;12;10;21/09/2024;1708.31
5605;49;1;14/04/2024;3500.49
5606;31;6;29/11/2024;1484.8
5607;29;3;27/10/2024;397.87
5608;5;3;19/06/2024;2548.75
5609;25;4;17/04/2024;2219.72
5610;41;4;20/12/2024;733.86
5611;31;7;09/06/2024;2478.24
5612;21;3;09/10/2024;4749.41
5613;20;8;09/02/2024;3670.4
5614;39;8;26/01/2024;3707.42
5615;22;7;23/03/2024;3799.88
5616;4;2;21/06/2024;3735.94
5617;13;5;21/06/2024;148.51
5618;45;6;08/10/2024;4627.22
5619;42;10;10/03/2024;4159.18
5620;50;4;18/11/2024;1409.17
5621;49;10;06/01/2024;2786.08
5622;20;5;10/10/2024;3094.28
5623;13;9;13/07/2024;703.13
5624;17;7;13/01/2024;1307.12
5625;36;2;03/03/2024;165.09
5626;33;1;13/01/2024;4326.56
5627;1;2;05/09/2024;173.28
5628;15;3;23/07/2024;1627.54
5629;13;2;09/09/2024;437.32
5630;17;3;09/02/2024;3917.96
5631;24;10;13/06/2024;4628.66
5632;8;9;31/01/2024;2835.94
5633;50;4;17/01/2024;740.86
5634;27;9;16/05/2024;2812.9
5635;45;3;30/12/2024;3863.19
5636;23;1;15/11/2024;3606.16
5637;46;5;08/11/2024;3721.51
5638;8;10;13/06/2024;1431.91
5639;8;10;07/10/2024;415.0
5640;26;2;10/08/2024;787.37
5641;47;4;01/05/2024;4779.76
5642;13;2;18/03/2024;3086.89
5643;39;2;08/11/2024;3653.1
5644;37;3;22/11/2024;4500.37
5645;49;5;28/03/2024;4271.14
5646;28;4;22/04/2024;1131.09
5647;25;2;09/04/2024;337.4
5648;16;10;29/10/2024;4629.38
5649;2;2;26/08/2024;4909.26
5650;18;6;11/12/2024;2858.35
5651;17;7;20/04/2024;4447.59
5652;30;10;30/03/2024;1197.49
5653;39;6;18/05/2024;599.64
5654;13;7;14/05/2024;2524.09
5655;32;1;12/01/2024;4065.36
5656;50;6;31/08/2024;3290.54
5657;29;3;30/06/2024;3204.73
5658;46;1;13/07/2024;136.42
5659;30;8;27/12/2024;1621.59
5660;18;4;01/05/2024;4700.5
5661;13;10;22/02/2024;714.65
5662;43;8;21/12/2024;3645.51
5663;21;10;21/06/2024;3808.59
5664;30;4;27/06/2024;3677.52
5665;21;4;19/10/2024;4946.96
5666;48;10;28/02/2024;2075.58
5667;17;4;23/02/2024;3426.86
5668;40;6;13/09/2024;1008.59
5669;19;9;01/09/2024;2028.56
5670;15;5;28/05/2024;2483.22
5671;9;10;10/10/2024;1113.4
5672;10;8;16/01/2024;4538.71
5673;44;8;24/06/2024;3595.18
5674;31;4;28/01/2024;1454.6
5675;23;10;08/05/2024;718.03
5676;30;9;10/08/2024;1474.94
5677;33;9;31/08/2024;3133.78
5678;9;5;19/12/2024;4140.72
5679;47;6;25/08/2024;2540.68
5680;1;5;19/08/2024;557.35
5681;44;3;21/11/2024;1284.11
5682;35;8;01/04/2024;1758.46
5683;11;9;03/01/2024;3198.87
5684;34;4;21/03/2024;1270.88
5685;16;9;13/02/2024;1207.95
5686;9;9;03/06/2024;1466.7
5687;32;7;24/01/2024;2983.02
5688;15;8;08/04/2024;2488.52
5689;12;3;19/06/2024;4216.1
5690;33;5;27/05/2024;3504.76
5691;45;3;02/05/2024;3350.77
5692;14;7;21/04/2024;815.52
5693;8;6;09/05/2024;323.38
5694;8;3;08/03/2024;2574.49
5695;27;9;12/12/2024;404.63
5696;12;1;11/11/2024;1851.89
5697;1;10;04/08/2024;179.26
5698;43;3;05/04/2024;925.2
5699;40;10;24/05/2024;596.32
5700;42;7;02/02/2024;4014.88
5701;11;3;12/10/2024;1763.32
5702;39;3;05/01/2024;440.29
5703;43;2;27/04/2024;1364.13
5704;31;9;19/05/2024;3429.9
5705;17;4;17/08/2024;3740.89
5706;33;10;08/06/2024;643.33
5707;32;6;20/10/2024;3903.9
5708;29;2;05/09/2024;1884.27
5709;21;9;29/09/2024;3412.94
5710;21;7;04/07/2024;3373.96
5711;40;10;30/12/2024;3978.28
5712;23;5;09/02/2024;3501.05
5713;6;7;11/08/2024;242.4
5714;22;4;31/05/2024;2621.43
5715;50;10;19/05/2024;872.6
5716;38;7;07/05/2024;4851.32
5717;37;2;16/12/2024;1316.38
5718;45;7;26/05/2024;2129.53
5719;8;4;11/10/2024;1023.68
5720;41;4;05/08/2024;716.22
5721;49;1;07/08/2024;3024.6
5722;35;3;24/05/2024;2491.24
5723;11;5;24/11/2024;1904.57
5724;24;5;03/10/2024;472.82
5725;49;2;29/08/2024;3693.0
5726;21;4;29/02/2024;78.99
5727;2;1;07/04/2024;2315.42
5728;40;9;26/11/2024;3181.23
5729;19;1;29/06/2024;2182.02
5730;39;6;23/04/2024;674.73
5731;28;7;12/04/2024;3902.34
5732;17;3;01/12/2024;1653.52
5733;6;1;14/11/2024;717.04
5734;19;7;26/02/2024;2773.82
5735;38;3;11/10/2024;144.9
5736;28;10;08/05/2024;1654.12
5737;2;6;10/11/2024;3765.68
5738;38;6;26/03/2024;4567.92
5739;37;4;18/07/2024;2979.05
5740;4;6;11/03/2024;1127.18
5741;22;10;10/12/2024;1139.0
5742;26;4;07/04/2024;3039.16
5743;49;8;26/10/2024;2063.47
5744;43;9;24/06/2024;927.46
5745;36;2;20/08/2024;3947.62
5746;13;7;15/03/2024;1041.2
5747;32;9;22/05/2024;1642.12
5748;17;9;23/01/2024;354.08
5749;41;5;29/06/2024;3521.79
5750;36;1;14/02/2024;1412.63
5751;46;6;01/04/2024;1202.69
5752;19;8;25/09/2024;1551.62
5753;35;1;03/02/2024;4376.95
5754;46;2;14/06/2024;2614.19
5755;40;1;10/03/2024;831.53
5756;28;5;29/12/2024;3883.68
5757;1;2;14/07/2024;1081.84
5758;42;10;12/05/2024;2091.76
5759;18;10;03/09/2024;2861.98
5760;48;4;16/06/2024;2942.99
5761;40;1;03/10/2024;391.71
5762;33;7;04/06/2024;4192.18
5763;12;8;23/01/2024;2423.18
5764;8;5;18/07/2024;4946.84
5765;24;2;01/10/2024;3601.34
5766;16;8;19/02/2024;4963.22
5767;50;1;04/07/2024;2294.7
5768;4;7;20/01/2024;746.87
5769;38;1;25/04/2024;3650.18
5770;44;6;01/04/2024;3899.91
5771;27;6;14/12/2024;4271.53
5772;9;5;04/12/2024;1542.17
5773;47;2;22/02/2024;2577.89
5774;16;2;02/05/2024;4294.65
5775;12;9;06/12/2024;4330.44
5776;31;5;03/12/2024;177.14
5777;24;5;21/09/2024;3371.04
5778;14;7;04/01/2024;3028.35
5779;45;6;17/06/2024;462.52
5780;25;2;07/10/2024;4654.17
5781;34;1;16/10/2024;2254.59
5782;3;5;13/03/2024;3387.58
5783;24;4;16/05/2024;4419.85
5784;42;3;03/12/2024;694.1
5785;9;2;12/09/2024;4286.42
5786;26;10;20/05/2024;3635.31
5787;20;2;26/07/2024;4205.98
5788;40;4;16/09/2024;2499.44
5789;10;2;19/09/2024;215.75
5790;19;4;27/09/2024;3369.05
5791;3;3;07/02/2024;1903.94
5792;24;9;21/07/2024;2041.96
5793;5;7;11/08/2024;2234.25
5794;3;3;12/12/2024;2489.9
5795;27;8;21/02/2024;3326.57
5796;16;9;21/03/2024;3647.54
5797;49;7;21/12/2024;3895.37
5798;15;6;29/07/2024;3374.45
5799;35;4;07/01/2024;4027.22
5800;12;5;28/12/2024;654.64
5801;41;8;14/02/2024;4192.25
5802;44;3;10/11/2024;1967.03
5803;26;2;03/10/2024;2667.44
5804;47;3;15/09/2024;2197.21
5805;34;7;21/05/2024;2404.8
5806;23;8;14/09/2024;1462.87
5807;31;1;11/10/2024;891.26
5808;50;7;06/02/2024;569.23
5809;20;9;14/02/2024;2284.42
5810;12;3;29/04/2024;670.04
5811;23;3;15/02/2024;1262.69
5812;4;8;19/05/2024;711.4
5813;23;4;22/02/2024;590.15
5814;48;8;27/10/2024;4418.18
5815;48;5;14/10/2024;3386.43
5816;1;3;30/09/2024;4622.61
5817;25;4;25/09/2024;3237.86
5818;2;4;05/10/2024;4227.56
5819;30;8;02/03/2024;2798.73
5820;3;6;23/02/2024;2340.02
5821;21;7;09/03/2024;2665.96
5822;25;9;29/08/2024;1635.12
5823;20;6;26/09/2024;3306.96
5824;49;3;08/09/2024;4491.02
5825;22;3;19/12/2024;3922.65
5826;21;3;10/10/2024;2336.9
5827;33;10;16/12/2024;4771.9
5828;38;2;11/03/2024;4927.84
5829;15;1;18/11/2024;2490.85
5830;46;10;09/04/2024;4329.97
5831;15;1;01/03/2024;73.61
5832;46;4;12/04/2024;379.95
5833;25;3;28/04/2024;160.83
5834;21;5;17/01/2024;3877.16
5835;24;9;31/10/2024;444.91
5836;5;8;09/07/2024;134.4
5837;6;9;30/07/2024;779.72
5838;49;5;18/03/2024;1566.16
5839;43;8;15/02/2024;2350.27
5840;48;4;02/04/2024;373.75
5841;44;5;13/01/2024;2519.96
5842;47;3;15/08/2024;1277.9
5843;23;5;27/10/2024;1408.14
5844;4;3;17/01/2024;4118.42
5845;27;5;29/10/2024;4935.27
5846;18;5;02/03/2024;2346.13
5847;21;6;12/02/2024;1642.76
5848;28;9;08/03/2024;4660.67
5849;35;1;30/07/2024;2527.22
5850;22;10;21/07/2024;3665.25
5851;40;6;01/08/2024;2098.01
5852;23;1;18/04/2024;1052.62
5853;3;6;10/10/2024;3291.68
5854;40;2;03/04/2024;3340.97
5855;50;8;12/08/2024;2327.91
5856;10;3;12/08/2024;1386.25
5857;25;10;26/08/2024;4167.48
5858;49;6;27/04/2024;1412.82
5859;8;6;31/03/2024;3312.17
5860;11;4;05/12/2024;1950.73
5861;5;5;15/10/2024;2388.78
5862;45;2;07/10/2024;1096.44
5863;37;10;19/01/2024;3264.93
5864;45;10;23/06/2024;1167.84
5865;38;8;15/04/2024;2454.28
5866;29;10;15/10/2024;1675.87
5867;5;7;04/09/2024;4819.85
5868;9;10;18/11/2024;4911.99
5869;48;6;21/05/2024;3779.78
5870;2;7;24/10/2024;4920.39
5871;1;1;11/07/2024;612.08
5872;40;5;16/12/2024;4962.01
5873;30;7;29/10/2024;562.6
5874;11;1;17/10/2024;2106.49
5875;28;2;27/11/2024;1232.79
5876;44;9;26/07/2024;4771.54
5877;12;3;04/09/2024;3197.16
5878;39;6;21/05/2024;3005.78
5879;26;7;06/11/2024;4987.32
5880;13;9;09/08/2024;3081.51
5881;8;5;12/08/2024;3248.49
5882;28;4;19/12/2024;271.63
5883;30;2;02/07/2024;4302.3
5884;9;3;29/12/2024;4851.94
5885;39;5;31/10/2024;4803.54
5886;31;2;06/07/2024;1144.47
5887;21;4;22/04/2024;1168.28
5888;47;1;29/06/2024;1861.93
5889;34;4;17/07/2024;1585.54
5890;31;7;10/03/2024;1562.79
5891;25;3;26/03/2024;3045.82
5892;12;10;08/02/2024;4037.76
5893;1;8;10/05/2024;4687.0
5894;22;6;10/01/2024;385.91
5895;40;6;03/01/2024;1425.99
5896;37;1;28/10/2024;1312.32
5897;47;5;29/05/2024;1819.33
5898;1;3;07/03/2024;2150.45
5899;1;10;11/07/2024;1976.4
5900;42;1;06/04/2024;4763.13
5901;42;8;19/01/2024;2213.79
5902;21;7;13/11/2024;2780.38
5903;15;7;07/04/2024;3755.73
5904;17;10;26/02/2024;3639.17
5905;22;10;16/12/2024;2935.67
5906;38;10;16/04/2024;4311.12
5907;35;4;28/03/2024;3139.7
5908;45;6;20/05/2024;4380.06
5909;16;9;23/05/2024;1548.69
5910;8;3;21/02/2024;703.52
5911;47;9;30/07/2024;4106.63
5912;17;4;10/02/2024;1943.46
5913;17;5;30/10/2024;3272.87
5914;26;7;31/03/2024;3699.69
5915;13;6;08/02/2024;1667.22
5916;17;10;13/01/2024;2550.56
5917;38;8;05/04/2024;4479.89
5918;17;8;18/04/2024;4404.98
5919;48;8;13/04/2024;3759.32
5920;14;3;19/12/2024;3825.56
5921;45;10;18/08/2024;4493.54
5922;6;6;12/02/2024;3694.85
5923;35;7;27/07/2024;1730.95
5924;46;9;28/03/2024;647.87
5925;14;10;02/04/2024;2138.33
5926;47;10;22/06/2024;482.35
5927;8;4;05/05/2024;623.07
5928;15;5;18/04/2024;4753.35
5929;27;8;16/02/2024;3395.64
5930;13;1;01/08/2024;4265.46
5931;49;6;01/04/2024;3232.35
5932;31;4;29/06/2024;2121.77
5933;35;5;10/02/2024;174.54
5934;6;5;15/09/2024;4781.39
5935;5;2;30/04/2024;401.12
5936;22;8;17/03/2024;3070.31
5937;49;2;04/04/2024;555.91
5938;23;4;25/09/2024;1456.53
5939;25;5;26/12/2024;969.8
5940;34;1;18/01/2024;2790.9
5941;26;6;19/10/2024;4441.02
5942;47;2;19/06/2024;3196.33
5943;5;5;10/06/2024;3337.73
5944;26;6;06/11/2024;4549.21
5945;20;8;21/02/2024;3759.65
5946;6;9;05/02/2024;4336.48
5947;6;6;05/07/2024;2111.14
5948;50;5;04/09/2024;4333.51
5949;18;4;21/02/2024;3247.01
5950;4;2;19/01/2024;721.26
5951;17;2;01/04/2024;241.63
5952;14;7;18/05/2024;1257.97
5953;14;5;30/10/2024;1922.83
5954;13;7;22/12/2024;4195.96
5955;7;1;07/08/2024;3719.16
5956;44;1;08/04/2024;4779.11
5957;15;5;23/08/2024;2817.92
5958;19;2;25/07/2024;3751.32
5959;43;8;23/05/2024;1412.65
5960;47;3;17/07/2024;3413.91
5961;44;1;29/10/2024;3545.45
5962;35;2;18/11/2024;4249.66
5963;17;10;13/10/2024;2705.2
5964;35;10;27/11/2024;3262.58
5965;19;7;20/09/2024;1055.09
5966;20;6;04/08/2024;3696.96
5967;36;8;07/07/2024;4200.14
5968;35;7;13/02/2024;2989.0
5969;32;10;17/10/2024;622.59
5970;48;8;07/07/2024;1598.64
5971;44;3;12/07/2024;2403.8
5972;40;6;26/09/2024;3401.95
5973;24;7;31/12/2024;1635.62
5974;17;10;16/09/2024;4209.44
5975;7;1;26/08/2024;1890.36
5976;43;1;21/04/2024;262.04
5977;50;7;09/03/2024;3980.27
5978;1;3;18/02/2024;3238.9
5979;35;3;06/11/2024;4019.68
5980;32;5;30/05/2024;1777.0
5981;36;6;26/08/2024;137.27
5982;13;2;02/12/2024;415.08
5983;6;3;24/04/2024;603.41
5984;14;6;15/03/2024;4035.48
5985;37;3;07/04/2024;1542.1
5986;48;5;20/04/2024;4989.6
5987;15;9;22/12/2024;3804.02
5988;47;3;11/10/2024;3025.72
5989;4;6;12/09/2024;4918.92
5990;40;5;13/11/2024;1615.73
5991;16;5;04/11/2024;869.8
5992;28;6;26/04/2024;3699.5
5993;16;6;24/06/2024;1426.51
5994;4;1;15/08/2024;4807.13
5995;45;9;12/12/2024;4940.94
5996;26;5;15/04/2024;4635.7
5997;28;1;07/12/2024;4726.57
5998;32;8;26/08/2024;3097.49
5999;45;7;09/04/2024;3475.99
6000;2;7;24/06/2024;516.52
6001;31;5;15/12/2024;3827.1
6002;3;1;05/09/2024;1050.21
6003;8;9;16/03/2024;4209.61
6004;24;9;03/01/2024;4809.58
6005;15;8;21/03/2024;1101.27
6006;43;5;26/12/2024;436.25
6007;31;3;14/10/2024;2445.26
6008;9;8;08/01/2024;3968.17
6009;39;1;27/03/2024;3864.67
6010;45;3;12/10/2024;3499.25
6011;2;7;14/03/2024;4112.45
6012;8;4;02/05/2024;916.19
6013;7;7;20/10/2024;3277.09
6014;44;5;22/05/2024;3048.11
6015;39;6;06/06/2024;809.49
6016;42;7;18/04/2024;2101.41
6017;16;10;29/11/2024;4270.02
6018;35;7;13/07/2024;4860.42
6019;30;7;05/02/2024;3343.88
6020;10;7;30/03/2024;4613.61
6021;38;7;22/10/2024;703.64
6022;18;3;25/11/2024;4876.55
6023;50;3;19/07/2024;215.86
6024;5;7;15/02/2024;2659.93
6025;29;2;16/04/2024;1490.49
6026;39;2;18/06/2024;4078.85
6027;34;3;25/05/2024;1126.84
6028;43;4;21/12/2024;107.07
6029;45;6;26/06/2024;2102.32
6030;23;8;01/03/2024;367.33
6031;5;10;03/01/2024;1485.96
6032;30;10;22/03/2024;3236.55
6033;6;7;19/09/2024;1508.78
6034;46;4;13/10/2024;1266.68
6035;44;2;16/11/2024;819.7
6036;4;2;04/04/2024;719.1
6037;29;4;04/03/2024;2652.99
6038;23;6;02/09/2024;3423.46
6039;6;3;17/03/2024;2291.03
6040;32;6;15/09/2024;661.84
6041;42;5;02/04/2024;3256.39
6042;18;5;17/10/2024;2807.75
6043;15;2;27/09/2024;1937.31
6044;40;8;21/01/2024;1683.73
6045;32;5;02/03/2024;956.61
6046;9;2;04/12/2024;774.18
6047;37;7;16/09/2024;1726.92
6048;10;9;24/08/2024;256.07
6049;20;9;20/05/2024;2211.31
6050;6;1;15/06/2024;3027.79
6051;48;7;07/03/2024;4711.19
6052;3;9;15/12/2024;3147.85
6053;42;6;27/02/2024;3139.18
6054;11;1;30/07/2024;1903.35
6055;43;2;09/05/2024;709.92
6056;17;4;25/01/2024;2262.34
6057;32;4;11/01/2024;3013.45
6058;4;2;13/09/2024;3633.97
6059;4;8;30/10/2024;4139.13
6060;17;2;21/03/2024;1316.84
6061;41;3;12/10/2024;1244.04
6062;19;4;19/01/2024;2848.23
6063;5;9;19/04/2024;2851.78
6064;32;10;03/02/2024;1128.84
6065;22;1;14/10/2024;2958.0
6066;6;8;27/11/2024;1762.1
6067;35;5;11/09/2024;3214.61
6068;22;7;05/05/2024;1490.67
6069;1;8;27/07/2024;2981.84
6070;20;5;13/05/2024;3853.13
6071;22;8;26/03/2024;4901.79
6072;48;10;15/03/2024;4559.79
6073;11;8;14/05/2024;2542.52
6074;13;9;27/10/2024;2467.33
6075;42;2;21/06/2024;2216.62
6076;3;3;31/07/2024;187.37
6077;9;1;16/11/2024;871.47
6078;12;4;15/12/2024;342.99
6079;23;5;19/01/2024;3496.96
6080;14;1;28/04/2024;2095.51
6081;33;8;29/10/2024;365.66
6082;18;2;28/10/2024;3468.35
6083;49;1;11/10/2024;3239.96
6084;41;2;14/08/2024;3613.82
6085;9;5;30/07/2024;3019.18
6086;23;9;21/12/2024;849.62
6087;10;9;07/07/2024;353.89
6088;19;2;16/11/2024;4094.85
6089;47;2;30/05/2024;1118.25
6090;5;3;10/08/2024;2735.52
6091;47;7;07/05/2024;2451.82
6092;23;3;04/09/2024;4609.21
6093;30;1;20/02/2024;2784.58
6094;25;6;09/07/2024;2921.08
6095;28;3;24/08/2024;1631.55
6096;34;1;22/01/2024;4795.54
6097;45;4;19/04/2024;3081.25
6098;48;1;22/11/2024;74.65
6099;47;1;02/02/2024;2802.61
6100;25;2;06/05/2024;1851.13
6101;10;10;30/12/2024;208.96
6102;14;8;21/12/2024;2186.17
6103;42;2;13/02/2024;3879.15
6104;46;2;07/01/2024;2543.76
6105;30;10;07/05/2024;3215.32
6106;41;10;31/03/2024;3216.72
6107;25;8;09/05/2024;3371.55
6108;14;6;17/01/2024;1968.6
6109;35;4;16/11/2024;1881.52
6110;48;3;04/07/2024;72.69
6111;34;1;19/04/2024;813.4
6112;10;3;12/10/2024;4756.51
6113;35;9;13/12/2024;4219.96
6114;11;5;11/06/2024;1411.79
6115;11;6;15/03/2024;2035.9
6116;21;5;17/07/2024;4702.61
6117;21;1;26/12/2024;1289.7
6118;22;10;13/10/2024;2686.04
6119;45;1;30/06/2024;159.29
6120;7;4;06/04/2024;3117.69
6121;17;3;20/02/2024;4653.86
6122;2;8;09/11/2024;4429.48
6123;12;7;03/02/2024;2534.75
6124;42;7;21/01/2024;3265.73
6125;18;8;02/07/2024;2870.5
6126;11;10;19/10/2024;381.52
6127;16;7;04/03/2024;835.68
6128;49;10;03/05/2024;4820.9
6129;18;2;10/04/2024;1317.05
6130;35;4;28/04/2024;1953.02
6131;26;6;06/12/2024;2569.27
6132;16;3;18/03/2024;4896.7
6133;6;3;29/06/2024;3465.47
6134;44;6;17/07/2024;3166.51
6135;43;1;25/12/2024;2645.78
6136;47;1;08/07/2024;3518.34
6137;47;5;23/11/2024;3336.88
6138;48;1;12/04/2024;4519.06
6139;42;10;28/11/2024;2732.08
6140;12;8;31/12/2024;2136.44
6141;13;2;01/10/2024;4045.45
6142;4;6;09/05/2024;4008.93
6143;39;10;28/08/2024;890.69
6144;2;10;13/05/2024;1222.12
6145;26;5;05/06/2024;4795.26
6146;27;10;13/11/2024;2248.34
6147;27;4;06/06/2024;2622.32
6148;15;1;24/12/2024;1585.29
6149;8;3;08/07/2024;2431.3
6150;7;4;09/04/2024;3729.62
6151;47;2;21/02/2024;2437.61
6152;46;2;18/02/2024;1608.18
6153;40;2;09/04/2024;525.2
6154;12;1;07/09/2024;4644.89
6155;13;10;23/02/2024;4364.71
6156;43;2;16/05/2024;3967.26
6157;17;6;10/06/2024;3485.65
6158;17;3;19/12/2024;2601.77
6159;36;10;18/10/2024;4492.11
6160;21;5;21/03/2024;3968.92
6161;8;1;07/08/2024;4089.25
6162;5;8;25/03/2024;1582.27
6163;26;4;23/03/2024;2146.12
6164;16;9;14/11/2024;3548.67
6165;36;4;07/03/2024;1886.76
6166;28;2;21/08/2024;2495.17
6167;29;3;16/07/2024;3250.24
6168;47;5;15/09/2024;2216.9
6169;12;10;25/06/2024;3975.55
6170;37;6;24/10/2024;625.58
